ts,id.orig_h,id.orig_p,id.resp_p,proto,conn_state,label,detailed-label
1545405262.41415,192.168.1.195,49254,6667,tcp,S0,Malicious,C&C
1545405269.622547,192.168.1.195,49254,6667,tcp,S0,Malicious,C&C
1545405281.53401,192.168.1.195,49260,6667,tcp,S0,Malicious,C&C
1545405288.742386,192.168.1.195,49260,6667,tcp,S0,Malicious,C&C
1545405236.459691,192.168.1.195,123,123,udp,S0,Benign,-
1545405247.459681,192.168.1.195,123,123,udp,SF,Benign,-
1545405302.799126,192.168.1.195,49272,6667,tcp,S0,Malicious,C&C
1545405315.319741,192.168.1.195,49278,6667,tcp,S0,Malicious,C&C
1545405322.502416,192.168.1.195,49278,6667,tcp,S0,Malicious,C&C
1545405331.473537,192.168.1.195,49286,6667,tcp,S0,Malicious,C&C
1545405338.662445,192.168.1.195,49286,6667,tcp,S0,Malicious,C&C
1545405341.482584,192.168.1.195,49288,6667,tcp,S0,Malicious,C&C
1545405052.822315,192.168.1.195,49182,6667,tcp,S3,Malicious,C&C
1545405348.662496,192.168.1.195,49288,6667,tcp,S0,Malicious,C&C
1545405351.48438,192.168.1.195,49290,6667,tcp,S0,Malicious,C&C
1545405358.662307,192.168.1.195,49290,6667,tcp,S0,Malicious,C&C
1545405361.49893,192.168.1.195,49292,6667,tcp,S0,Malicious,C&C
1545405368.662363,192.168.1.195,49292,6667,tcp,S0,Malicious,C&C
1545405315.459663,192.168.1.195,123,123,udp,SF,Benign,-
1545405375.548169,192.168.1.195,49296,6667,tcp,S0,Malicious,C&C
1545405080.98227,192.168.1.195,49188,6667,tcp,S3,Malicious,C&C
1545405082.214566,192.168.1.195,49190,6667,tcp,S3,Malicious,C&C
1545405084.302127,192.168.1.195,49192,6667,tcp,S3,Malicious,C&C
1545405382.74232,192.168.1.195,49296,6667,tcp,S0,Malicious,C&C
1545405385.54997,192.168.1.195,49298,6667,tcp,S0,Malicious,C&C
1545405392.742371,192.168.1.195,49298,6667,tcp,S0,Malicious,C&C
1545405395.55202,192.168.1.195,49300,6667,tcp,S0,Malicious,C&C
1545405402.742434,192.168.1.195,49300,6667,tcp,S0,Malicious,C&C
1545405405.554074,192.168.1.195,49302,6667,tcp,S0,Malicious,C&C
1545405412.742473,192.168.1.195,49302,6667,tcp,S0,Malicious,C&C
1545405365.459672,192.168.1.195,123,123,udp,S0,Benign,-
1545405424.808597,192.168.1.195,49314,6667,tcp,S0,Malicious,C&C
1545405128.500947,192.168.1.195,49202,6667,tcp,S3,Malicious,C&C
1545405132.5369,192.168.1.195,49204,6667,tcp,S3,Malicious,C&C
1545405136.581841,192.168.1.195,49206,6667,tcp,S3,Malicious,C&C
1545405433.627821,192.168.1.195,49316,6667,tcp,S0,Malicious,C&C
1545405138.677148,192.168.1.195,49208,6667,tcp,S3,Malicious,C&C
1545405384.459594,192.168.1.195,123,123,udp,SF,Benign,-
1545405142.714596,192.168.1.195,49210,6667,tcp,S3,Malicious,C&C
1545405440.822471,192.168.1.195,49316,6667,tcp,S0,Malicious,C&C
1545405146.789774,192.168.1.195,49214,6667,tcp,S3,Malicious,C&C
1545405144.752435,192.168.1.195,49212,6667,tcp,S3,Malicious,C&C
1545405443.629631,192.168.1.195,49318,6667,tcp,S0,Malicious,C&C
1545405149.845784,192.168.1.195,49220,6667,tcp,S3,Malicious,C&C
1545405450.822523,192.168.1.195,49318,6667,tcp,S0,Malicious,C&C
1545405153.880483,192.168.1.195,49222,6667,tcp,S3,Malicious,C&C
1545405157.921433,192.168.1.195,49224,6667,tcp,S3,Malicious,C&C
1545405454.668331,192.168.1.195,49322,6667,tcp,S0,Malicious,C&C
1545405161.99736,192.168.1.195,49228,6667,tcp,S3,Malicious,C&C
1545405159.959271,192.168.1.195,49226,6667,tcp,S3,Malicious,C&C
1545405163.056756,192.168.1.195,49230,6667,tcp,S3,Malicious,C&C
1545405461.86248,192.168.1.195,49322,6667,tcp,S0,Malicious,C&C
1545405464.670142,192.168.1.195,49324,6667,tcp,S0,Malicious,C&C
1545405471.862531,192.168.1.195,49324,6667,tcp,S0,Malicious,C&C
1545405482.948713,192.168.1.195,49334,6667,tcp,S0,Malicious,C&C
1545405491.486598,192.168.1.195,49336,6667,tcp,S0,Malicious,C&C
1545405498.662522,192.168.1.195,49336,6667,tcp,S0,Malicious,C&C
1545405501.488649,192.168.1.195,49338,6667,tcp,S0,Malicious,C&C
1545405452.459593,192.168.1.195,123,123,udp,SF,Benign,-
1545405508.662316,192.168.1.195,49338,6667,tcp,S0,Malicious,C&C
1545405515.669069,192.168.1.195,49342,6667,tcp,S0,Malicious,C&C
1545405522.902444,192.168.1.195,49342,6667,tcp,S0,Malicious,C&C
1545405525.670869,192.168.1.195,49344,6667,tcp,S0,Malicious,C&C
1545405532.902495,192.168.1.195,49344,6667,tcp,S0,Malicious,C&C
1545405535.675923,192.168.1.195,49346,6667,tcp,S0,Malicious,C&C
1545405542.902299,192.168.1.195,49346,6667,tcp,S0,Malicious,C&C
1545405247.291771,192.168.1.195,49248,6667,tcp,S3,Malicious,C&C
1545405545.677966,192.168.1.195,49348,6667,tcp,S0,Malicious,C&C
1545405251.34846,192.168.1.195,49250,6667,tcp,S3,Malicious,C&C
1545405552.902367,192.168.1.195,49348,6667,tcp,S0,Malicious,C&C
1545405570.121536,192.168.1.195,49360,6667,tcp,S0,Malicious,C&C
1545405272.416204,192.168.1.195,49256,6667,tcp,S3,Malicious,C&C
1545405518.459489,192.168.1.195,123,123,udp,SF,Benign,-
1545405277.477805,192.168.1.195,49258,6667,tcp,S3,Malicious,C&C
1545405577.302444,192.168.1.195,49360,6667,tcp,S0,Malicious,C&C
1545405580.123337,192.168.1.195,49362,6667,tcp,S0,Malicious,C&C
1545405587.302496,192.168.1.195,49362,6667,tcp,S0,Malicious,C&C
1545405293.636096,192.168.1.195,49264,6667,tcp,S3,Malicious,C&C
1545405291.536045,192.168.1.195,49262,6667,tcp,S3,Malicious,C&C
1545405590.126654,192.168.1.195,49364,6667,tcp,S0,Malicious,C&C
1545405294.673508,192.168.1.195,49266,6667,tcp,S3,Malicious,C&C
1545405298.715452,192.168.1.195,49268,6667,tcp,S3,Malicious,C&C
1545405597.302309,192.168.1.195,49364,6667,tcp,S0,Malicious,C&C
1545405300.762786,192.168.1.195,49270,6667,tcp,S3,Malicious,C&C
1545405600.131935,192.168.1.195,49366,6667,tcp,S0,Malicious,C&C
1545405310.022512,192.168.1.195,49272,6667,tcp,S3,Malicious,C&C
1545405607.302363,192.168.1.195,49366,6667,tcp,S0,Malicious,C&C
1545405311.102643,192.168.1.195,49274,6667,tcp,S3,Malicious,C&C
1545405313.237428,192.168.1.195,49276,6667,tcp,S3,Malicious,C&C
1545405610.133984,192.168.1.195,49368,6667,tcp,S0,Malicious,C&C
1545405617.302398,192.168.1.195,49368,6667,tcp,S0,Malicious,C&C
1545405325.321551,192.168.1.195,49280,6667,tcp,S3,Malicious,C&C
1545405624.193973,192.168.1.195,49372,6667,tcp,S0,Malicious,C&C
1545405329.378479,192.168.1.195,49282,6667,tcp,S3,Malicious,C&C
1545405330.435127,192.168.1.195,49284,6667,tcp,S3,Malicious,C&C
1545405632.263122,192.168.1.195,49374,6667,tcp,S0,Malicious,C&C
1545405584.459616,192.168.1.195,123,123,udp,SF,Benign,-
1545405639.46252,192.168.1.195,49374,6667,tcp,S0,Malicious,C&C
1545405642.264936,192.168.1.195,49376,6667,tcp,S0,Malicious,C&C
1545405649.462336,192.168.1.195,49376,6667,tcp,S0,Malicious,C&C
1545405652.268222,192.168.1.195,49378,6667,tcp,S0,Malicious,C&C
1545405659.462383,192.168.1.195,49378,6667,tcp,S0,Malicious,C&C
1545405667.41259,192.168.1.195,49386,6667,tcp,S0,Malicious,C&C
1545405371.500736,192.168.1.195,49294,6667,tcp,S3,Malicious,C&C
1545405674.582255,192.168.1.195,49386,6667,tcp,S0,Malicious,C&C
1545405685.679929,192.168.1.195,49400,6667,tcp,S0,Malicious,C&C
1545405692.902319,192.168.1.195,49400,6667,tcp,S0,Malicious,C&C
1545405695.687234,192.168.1.195,49402,6667,tcp,S0,Malicious,C&C
1545405702.902365,192.168.1.195,49402,6667,tcp,S0,Malicious,C&C
1545405650.459504,192.168.1.195,123,123,udp,SF,Benign,-
1545405705.689531,192.168.1.195,49404,6667,tcp,S0,Malicious,C&C
1545405415.555873,192.168.1.195,49304,6667,tcp,S3,Malicious,C&C
1545405417.596706,192.168.1.195,49306,6667,tcp,S3,Malicious,C&C
1545405712.902415,192.168.1.195,49404,6667,tcp,S0,Malicious,C&C
1545405715.691332,192.168.1.195,49406,6667,tcp,S0,Malicious,C&C
1545405418.651355,192.168.1.195,49308,6667,tcp,S3,Malicious,C&C
1545405423.729212,192.168.1.195,49312,6667,tcp,S3,Malicious,C&C
1545405422.692802,192.168.1.195,49310,6667,tcp,S3,Malicious,C&C
1545405722.902481,192.168.1.195,49406,6667,tcp,S0,Malicious,C&C
1545405432.022487,192.168.1.195,49314,6667,tcp,S3,Malicious,C&C
1545405730.840692,192.168.1.195,49412,6667,tcp,S0,Malicious,C&C
1545405738.022347,192.168.1.195,49412,6667,tcp,S0,Malicious,C&C
1545405740.842991,192.168.1.195,49414,6667,tcp,S0,Malicious,C&C
1545405748.022414,192.168.1.195,49414,6667,tcp,S0,Malicious,C&C
1545405453.631672,192.168.1.195,49320,6667,tcp,S3,Malicious,C&C
1545405750.844791,192.168.1.195,49416,6667,tcp,S0,Malicious,C&C
1545405701.459705,192.168.1.195,123,123,udp,SF,Benign,-
1545405766.974595,192.168.1.195,49422,6667,tcp,S0,Malicious,C&C
1545405717.459574,192.168.1.195,123,123,udp,SF,Benign,-
1545405474.672187,192.168.1.195,49326,6667,tcp,S3,Malicious,C&C
1545405478.72462,192.168.1.195,49328,6667,tcp,S3,Malicious,C&C
1545405481.875575,192.168.1.195,49332,6667,tcp,S3,Malicious,C&C
1545405480.840166,192.168.1.195,49330,6667,tcp,S3,Malicious,C&C
1545405780.292255,192.168.1.195,49428,6667,tcp,S0,Malicious,C&C
1545405490.182349,192.168.1.195,49334,6667,tcp,S3,Malicious,C&C
1545405787.462428,192.168.1.195,49428,6667,tcp,S0,Malicious,C&C
1545405790.294327,192.168.1.195,49430,6667,tcp,S0,Malicious,C&C
1545405797.462472,192.168.1.195,49430,6667,tcp,S0,Malicious,C&C
1545405800.297605,192.168.1.195,49432,6667,tcp,S0,Malicious,C&C
1545405807.462271,192.168.1.195,49432,6667,tcp,S0,Malicious,C&C
1545405511.490455,192.168.1.195,49340,6667,tcp,S3,Malicious,C&C
1545405814.457283,192.168.1.195,49436,6667,tcp,S0,Malicious,C&C
1545405821.62245,192.168.1.195,49436,6667,tcp,S0,Malicious,C&C
1545405824.46009,192.168.1.195,49438,6667,tcp,S0,Malicious,C&C
1545405833.621362,192.168.1.195,49442,6667,tcp,S0,Malicious,C&C
1545405784.459632,192.168.1.195,123,123,udp,SF,Benign,-
1545405840.822256,192.168.1.195,49442,6667,tcp,S0,Malicious,C&C
1545405843.623182,192.168.1.195,49444,6667,tcp,S0,Malicious,C&C
1545405850.822326,192.168.1.195,49444,6667,tcp,S0,Malicious,C&C
1545405853.62521,192.168.1.195,49446,6667,tcp,S0,Malicious,C&C
1545405555.682521,192.168.1.195,49350,6667,tcp,S3,Malicious,C&C
1545405559.720462,192.168.1.195,49352,6667,tcp,S3,Malicious,C&C
1545405563.763408,192.168.1.195,49354,6667,tcp,S3,Malicious,C&C
1545405565.875205,192.168.1.195,49356,6667,tcp,S3,Malicious,C&C
1545405567.963265,192.168.1.195,49358,6667,tcp,S3,Malicious,C&C
1545405865.720566,192.168.1.195,49450,6667,tcp,S0,Malicious,C&C
1545405872.902224,192.168.1.195,49450,6667,tcp,S0,Malicious,C&C
1545405879.76656,192.168.1.195,49454,6667,tcp,S0,Malicious,C&C
1545405888.079573,192.168.1.195,49456,6667,tcp,S0,Malicious,C&C
1545405895.302207,192.168.1.195,49456,6667,tcp,S0,Malicious,C&C
1545405898.08687,192.168.1.195,49458,6667,tcp,S0,Malicious,C&C
1545405905.302256,192.168.1.195,49458,6667,tcp,S0,Malicious,C&C
1545405851.459447,192.168.1.195,123,123,udp,SF,Benign,-
1545405908.08892,192.168.1.195,49460,6667,tcp,S0,Malicious,C&C
1545405915.302326,192.168.1.195,49460,6667,tcp,S0,Malicious,C&C
1545405918.090733,192.168.1.195,49462,6667,tcp,S0,Malicious,C&C
1545405620.135784,192.168.1.195,49370,6667,tcp,S3,Malicious,C&C
1545405925.302357,192.168.1.195,49462,6667,tcp,S0,Malicious,C&C
1545405631.38239,192.168.1.195,49372,6667,tcp,S3,Malicious,C&C
1545405928.092768,192.168.1.195,49464,6667,tcp,S0,Malicious,C&C
1545405935.302408,192.168.1.195,49464,6667,tcp,S0,Malicious,C&C
1545405938.094568,192.168.1.195,49466,6667,tcp,S0,Malicious,C&C
1545405945.30221,192.168.1.195,49466,6667,tcp,S0,Malicious,C&C
1545405948.096618,192.168.1.195,49468,6667,tcp,S0,Malicious,C&C
1545405955.302277,192.168.1.195,49468,6667,tcp,S0,Malicious,C&C
1545405958.098417,192.168.1.195,49470,6667,tcp,S0,Malicious,C&C
1545405662.270024,192.168.1.195,49380,6667,tcp,S3,Malicious,C&C
1545405664.303864,192.168.1.195,49382,6667,tcp,S3,Malicious,C&C
1545405905.536625,192.168.1.195,123,123,udp,S0,Benign,-
1545405666.357442,192.168.1.195,49384,6667,tcp,S3,Malicious,C&C
1545405965.302323,192.168.1.195,49470,6667,tcp,S0,Malicious,C&C
1545405968.101965,192.168.1.195,49472,6667,tcp,S0,Malicious,C&C
1545405677.414399,192.168.1.195,49388,6667,tcp,S3,Malicious,C&C
1545405678.456045,192.168.1.195,49390,6667,tcp,S3,Malicious,C&C
1545405975.302361,192.168.1.195,49472,6667,tcp,S0,Malicious,C&C
1545405920.459394,192.168.1.195,123,123,udp,SF,Benign,-
1545405680.51762,192.168.1.195,49392,6667,tcp,S3,Malicious,C&C
1545405681.554781,192.168.1.195,49394,6667,tcp,S3,Malicious,C&C
1545405978.104014,192.168.1.195,49474,6667,tcp,S0,Malicious,C&C
1545405683.597863,192.168.1.195,49396,6667,tcp,S3,Malicious,C&C
1545405684.635274,192.168.1.195,49398,6667,tcp,S3,Malicious,C&C
1545405985.302412,192.168.1.195,49474,6667,tcp,S0,Malicious,C&C
1545405988.106063,192.168.1.195,49476,6667,tcp,S0,Malicious,C&C
1545405995.302212,192.168.1.195,49476,6667,tcp,S0,Malicious,C&C
1545405998.107872,192.168.1.195,49478,6667,tcp,S0,Malicious,C&C
1545406005.302275,192.168.1.195,49478,6667,tcp,S0,Malicious,C&C
1545406008.109914,192.168.1.195,49480,6667,tcp,S0,Malicious,C&C
1545406015.302325,192.168.1.195,49480,6667,tcp,S0,Malicious,C&C
1545406018.111718,192.168.1.195,49482,6667,tcp,S0,Malicious,C&C
1545405725.698885,192.168.1.195,49408,6667,tcp,S3,Malicious,C&C
1545405729.80403,192.168.1.195,49410,6667,tcp,S3,Malicious,C&C
1545406025.302364,192.168.1.195,49482,6667,tcp,S0,Malicious,C&C
1545405970.531586,192.168.1.195,123,123,udp,S0,Benign,-
1545406028.113764,192.168.1.195,49484,6667,tcp,S0,Malicious,C&C
1545406035.302409,192.168.1.195,49484,6667,tcp,S0,Malicious,C&C
1545406038.119042,192.168.1.195,49486,6667,tcp,S0,Malicious,C&C
1545405989.459543,192.168.1.195,123,123,udp,SF,Benign,-
1545406045.302186,192.168.1.195,49486,6667,tcp,S0,Malicious,C&C
1545406048.128297,192.168.1.195,49488,6667,tcp,S0,Malicious,C&C
1545405758.022459,192.168.1.195,49416,6667,tcp,S3,Malicious,C&C
1545406055.302178,192.168.1.195,49488,6667,tcp,S0,Malicious,C&C
1545405758.891953,192.168.1.195,49418,6667,tcp,S3,Malicious,C&C
1545406058.130312,192.168.1.195,49490,6667,tcp,S0,Malicious,C&C
1545405762.940145,192.168.1.195,49420,6667,tcp,S3,Malicious,C&C
1545406065.302202,192.168.1.195,49490,6667,tcp,S0,Malicious,C&C
1545406068.13236,192.168.1.195,49492,6667,tcp,S0,Malicious,C&C
1545405774.182239,192.168.1.195,49422,6667,tcp,S3,Malicious,C&C
1545405779.238855,192.168.1.195,49426,6667,tcp,S3,Malicious,C&C
1545405775.068494,192.168.1.195,49424,6667,tcp,S3,Malicious,C&C
1545406075.302197,192.168.1.195,49492,6667,tcp,S0,Malicious,C&C
1545406078.142819,192.168.1.195,49494,6667,tcp,S0,Malicious,C&C
1545406085.382163,192.168.1.195,49494,6667,tcp,S0,Malicious,C&C
1545406088.14458,192.168.1.195,49496,6667,tcp,S0,Malicious,C&C
1545406036.531705,192.168.1.195,123,123,udp,S0,Benign,-
1545406095.381926,192.168.1.195,49496,6667,tcp,S0,Malicious,C&C
1545406098.146339,192.168.1.195,49498,6667,tcp,S0,Malicious,C&C
1545406106.362152,192.168.1.195,49500,6667,tcp,S0,Malicious,C&C
1545406053.459489,192.168.1.195,123,123,udp,S0,Benign,-
1545405810.299654,192.168.1.195,49434,6667,tcp,S3,Malicious,C&C
1545406056.459267,192.168.1.195,123,123,udp,SF,Benign,-
1545406113.542016,192.168.1.195,49500,6667,tcp,S0,Malicious,C&C
1545406116.370643,192.168.1.195,49502,6667,tcp,S0,Malicious,C&C
1545406123.54202,192.168.1.195,49502,6667,tcp,S0,Malicious,C&C
1545406126.372413,192.168.1.195,49504,6667,tcp,S0,Malicious,C&C
1545405831.622255,192.168.1.195,49438,6667,tcp,S3,Malicious,C&C
1545405832.576957,192.168.1.195,49440,6667,tcp,S3,Malicious,C&C
1545406133.542046,192.168.1.195,49504,6667,tcp,S0,Malicious,C&C
1545406141.637141,192.168.1.195,49510,6667,tcp,S0,Malicious,C&C
1545405860.822366,192.168.1.195,49446,6667,tcp,S3,Malicious,C&C
1545405861.662879,192.168.1.195,49448,6667,tcp,S3,Malicious,C&C
1545405875.728114,192.168.1.195,49452,6667,tcp,S3,Malicious,C&C
1545406125.459176,192.168.1.195,123,123,udp,SF,Benign,-
1545405886.982199,192.168.1.195,49454,6667,tcp,S3,Malicious,C&C
1545406187.59554,192.168.1.195,49542,6667,tcp,S0,Malicious,C&C
1545406194.821651,192.168.1.195,49542,6667,tcp,S0,Malicious,C&C
1545406197.597325,192.168.1.195,49544,6667,tcp,S0,Malicious,C&C
1545406204.821675,192.168.1.195,49544,6667,tcp,S0,Malicious,C&C
1545406207.599325,192.168.1.195,49546,6667,tcp,S0,Malicious,C&C
1545406215.887825,192.168.1.195,49548,6667,tcp,S0,Malicious,C&C
1545406225.98479,192.168.1.195,49552,6667,tcp,S0,Malicious,C&C
1545406233.221659,192.168.1.195,49552,6667,tcp,S0,Malicious,C&C
1545406237.024963,192.168.1.195,49556,6667,tcp,S0,Malicious,C&C
1545406244.261567,192.168.1.195,49556,6667,tcp,S0,Malicious,C&C
1545406191.458845,192.168.1.195,123,123,udp,SF,Benign,-
1545406253.211437,192.168.1.195,49562,6667,tcp,S0,Malicious,C&C
1545406260.421558,192.168.1.195,49562,6667,tcp,S0,Malicious,C&C
1545406263.213464,192.168.1.195,49564,6667,tcp,S0,Malicious,C&C
1545406270.421341,192.168.1.195,49564,6667,tcp,S0,Malicious,C&C
1545406273.217477,192.168.1.195,49566,6667,tcp,S0,Malicious,C&C
1545406280.421369,192.168.1.195,49566,6667,tcp,S0,Malicious,C&C
1545406283.219502,192.168.1.195,49568,6667,tcp,S0,Malicious,C&C
1545406290.421374,192.168.1.195,49568,6667,tcp,S0,Malicious,C&C
1545406293.221536,192.168.1.195,49570,6667,tcp,S0,Malicious,C&C
1545406300.421396,192.168.1.195,49570,6667,tcp,S0,Malicious,C&C
1545406303.223541,192.168.1.195,49572,6667,tcp,S0,Malicious,C&C
1545406311.265935,192.168.1.195,49574,6667,tcp,S0,Malicious,C&C
1545406259.458613,192.168.1.195,123,123,udp,SF,Benign,-
1545406318.501295,192.168.1.195,49574,6667,tcp,S0,Malicious,C&C
1545406321.26821,192.168.1.195,49576,6667,tcp,S0,Malicious,C&C
1545406328.501318,192.168.1.195,49576,6667,tcp,S0,Malicious,C&C
1545406331.269998,192.168.1.195,49578,6667,tcp,S0,Malicious,C&C
1545406338.501092,192.168.1.195,49578,6667,tcp,S0,Malicious,C&C
1545406285.458718,192.168.1.195,123,123,udp,S0,Benign,-
1545406341.272007,192.168.1.195,49580,6667,tcp,S0,Malicious,C&C
1545406348.501118,192.168.1.195,49580,6667,tcp,S0,Malicious,C&C
1545406361.406227,192.168.1.195,49588,6667,tcp,S0,Malicious,C&C
1545406368.581124,192.168.1.195,49588,6667,tcp,S0,Malicious,C&C
1545406371.408252,192.168.1.195,49590,6667,tcp,S0,Malicious,C&C
1545406378.581154,192.168.1.195,49590,6667,tcp,S0,Malicious,C&C
1545406328.458344,192.168.1.195,123,123,udp,SF,Benign,-
1545406384.540735,192.168.1.195,49598,6667,tcp,S0,Malicious,C&C
1545406391.70114,192.168.1.195,49598,6667,tcp,S0,Malicious,C&C
1545406398.663903,192.168.1.195,49606,6667,tcp,RSTR,Malicious,C&C
1545406399.66508,192.168.1.195,49608,6667,tcp,S0,Malicious,C&C
1545406105.381946,192.168.1.195,49498,6667,tcp,S3,Malicious,C&C
1545406406.90094,192.168.1.195,49608,6667,tcp,S0,Malicious,C&C
1545406409.670621,192.168.1.195,49610,6667,tcp,S0,Malicious,C&C
1545406416.900981,192.168.1.195,49610,6667,tcp,S0,Malicious,C&C
1545406423.710569,192.168.1.195,49614,6667,tcp,S0,Malicious,C&C
1545406430.900956,192.168.1.195,49614,6667,tcp,S0,Malicious,C&C
1545406136.374426,192.168.1.195,49506,6667,tcp,S3,Malicious,C&C
1545406137.441547,192.168.1.195,49508,6667,tcp,S3,Malicious,C&C
1545406148.821791,192.168.1.195,49510,6667,tcp,S3,Malicious,C&C
1545406149.690274,192.168.1.195,49512,6667,tcp,S3,Malicious,C&C
1545406396.458169,192.168.1.195,123,123,udp,SF,Benign,-
1545406157.787131,192.168.1.195,49516,6667,tcp,S3,Malicious,C&C
1545406153.732706,192.168.1.195,49514,6667,tcp,S3,Malicious,C&C
1545406158.823037,192.168.1.195,49518,6667,tcp,S3,Malicious,C&C
1545406454.141908,192.168.1.195,49628,6667,tcp,S0,Malicious,C&C
1545406159.858943,192.168.1.195,49520,6667,tcp,S3,Malicious,C&C
1545406163.894878,192.168.1.195,49522,6667,tcp,S3,Malicious,C&C
1545406169.079656,192.168.1.195,49526,6667,tcp,S3,Malicious,C&C
1545406168.042749,192.168.1.195,49524,6667,tcp,S3,Malicious,C&C
1545406467.59771,192.168.1.195,49634,6667,tcp,S0,Malicious,C&C
1545406170.132302,192.168.1.195,49528,6667,tcp,S3,Malicious,C&C
1545406174.180982,192.168.1.195,49530,6667,tcp,S3,Malicious,C&C
1545406175.224634,192.168.1.195,49532,6667,tcp,S3,Malicious,C&C
1545406176.260289,192.168.1.195,49534,6667,tcp,S3,Malicious,C&C
1545406177.316184,192.168.1.195,49536,6667,tcp,S3,Malicious,C&C
1545406181.495038,192.168.1.195,49538,6667,tcp,S3,Malicious,C&C
1545406185.546969,192.168.1.195,49540,6667,tcp,S3,Malicious,C&C
1545406438.458152,192.168.1.195,123,123,udp,S0,Benign,-
1545406502.124962,192.168.1.195,49656,6667,tcp,S0,Malicious,C&C
1545406509.30086,192.168.1.195,49656,6667,tcp,S0,Malicious,C&C
1545406214.821692,192.168.1.195,49546,6667,tcp,S3,Malicious,C&C
1545406512.130502,192.168.1.195,49658,6667,tcp,S0,Malicious,C&C
1545406223.061466,192.168.1.195,49548,6667,tcp,S3,Malicious,C&C
1545406519.300639,192.168.1.195,49658,6667,tcp,S0,Malicious,C&C
1545406465.457937,192.168.1.195,123,123,udp,SF,Benign,-
1545406223.935963,192.168.1.195,49550,6667,tcp,S3,Malicious,C&C
1545406529.261443,192.168.1.195,49666,6667,tcp,S0,Malicious,C&C
1545406235.988309,192.168.1.195,49554,6667,tcp,S3,Malicious,C&C
1545406536.500804,192.168.1.195,49666,6667,tcp,S0,Malicious,C&C
1545406539.263224,192.168.1.195,49668,6667,tcp,S0,Malicious,C&C
1545406247.026733,192.168.1.195,49558,6667,tcp,S3,Malicious,C&C
1545406546.500598,192.168.1.195,49668,6667,tcp,S0,Malicious,C&C
1545406251.168858,192.168.1.195,49560,6667,tcp,S3,Malicious,C&C
1545406549.270758,192.168.1.195,49670,6667,tcp,S0,Malicious,C&C
1545406556.500631,192.168.1.195,49670,6667,tcp,S0,Malicious,C&C
1545406563.329218,192.168.1.195,49674,6667,tcp,S0,Malicious,C&C
1545406570.500616,192.168.1.195,49674,6667,tcp,S0,Malicious,C&C
1545406573.331248,192.168.1.195,49676,6667,tcp,S0,Malicious,C&C
1545406580.500657,192.168.1.195,49676,6667,tcp,S0,Malicious,C&C
1545406583.333028,192.168.1.195,49678,6667,tcp,S0,Malicious,C&C
1545406534.457974,192.168.1.195,123,123,udp,SF,Benign,-
1545406590.500679,192.168.1.195,49678,6667,tcp,S0,Malicious,C&C
1545406593.33506,192.168.1.195,49680,6667,tcp,S0,Malicious,C&C
1545406600.500713,192.168.1.195,49680,6667,tcp,S0,Malicious,C&C
1545406603.336858,192.168.1.195,49682,6667,tcp,S0,Malicious,C&C
